"sppKey","english","order","family","genus","species","genSp","mass"
5380,"Chestnut-collared Longspur","Passeriformes","Calcariidae","Calcarius","ornatus","Calcarius ornatus",19.95
5370,"Smith's Longspur","Passeriformes","Calcariidae","Calcarius","pictus","Calcarius pictus",26.4
5390,"McCown's Longspur","Passeriformes","Calcariidae","Rhynchophanes","mccownii","Rhynchophanes mccownii",25.2
5340,"Snow Bunting","Passeriformes","Calcariidae","Plectrophenax","nivalis","Plectrophenax nivalis",37.35
5350,"McKay's Bunting","Passeriformes","Calcariidae","Plectrophenax","hyperboreus","Plectrophenax hyperboreus",42.9
6740,"Ovenbird","Passeriformes","Parulidae","Seiurus","aurocapilla","Seiurus aurocapilla",22.1
6390,"Worm-eating Warbler","Passeriformes","Parulidae","Helmitheros","vermivorum","Helmitheros vermivorum",14.2
6760,"Louisiana Waterthrush","Passeriformes","Parulidae","Parkesia","motacilla","Parkesia motacilla",20.65
6750,"Northern Waterthrush","Passeriformes","Parulidae","Parkesia","noveboracensis","Parkesia noveboracensis",16.5
6420,"Golden-winged Warbler","Passeriformes","Parulidae","Vermivora","chrysoptera","Vermivora chrysoptera",9.3
6410,"Blue-winged Warbler","Passeriformes","Parulidae","Vermivora","cyanoptera","Vermivora cyanoptera",9
6412,"Brewster's Warbler (Golden-winged x Blue-winged","Passeriformes","Parulidae","Vermivora","chrysoptera x cyanoptera","Vermivora chrysoptera",9.3
6413,"Lawrence's Warbler (Golden-winged x Blue-winged","Passeriformes","Parulidae","Vermivora","chrysoptera x cyanoptera","Vermivora chrysoptera",9.3
6360,"Black-and-white Warbler","Passeriformes","Parulidae","Mniotilta","varia","Mniotilta varia",12
6370,"Prothonotary Warbler","Passeriformes","Parulidae","Protonotaria","citrea","Protonotaria citrea",14.9
6380,"Swainson's Warbler","Passeriformes","Parulidae","Limnothlypis","swainsonii","Limnothlypis swainsonii",13.15
6492,"Crescent-chested Warbler","Passeriformes","Parulidae","Oreothlypis","superciliosa","Oreothlypis superciliosa",9
6470,"Tennessee Warbler","Passeriformes","Parulidae","Oreothlypis","peregrina","Oreothlypis peregrina",9.55
6460,"Orange-crowned Warbler","Passeriformes","Parulidae","Oreothlypis","celata","Oreothlypis celata",9.2
6471,"Colima Warbler","Passeriformes","Parulidae","Oreothlypis","crissalis","Oreothlypis crissalis",10
6430,"Lucy's Warbler","Passeriformes","Parulidae","Oreothlypis","luciae","Oreothlypis luciae",6.6
6450,"Nashville Warbler","Passeriformes","Parulidae","Oreothlypis","ruficapilla","Oreothlypis ruficapilla",8.75
6440,"Virginia's Warbler","Passeriformes","Parulidae","Oreothlypis","virginiae","Oreothlypis virginiae",8.2
6780,"Connecticut Warbler","Passeriformes","Parulidae","Oporornis","agilis","Oporornis agilis",15.3
6821,"Gray-crowned Yellowthroat","Passeriformes","Parulidae","Geothlypis","poliocephala","Geothlypis poliocephala",15
6800,"MacGillivray's Warbler","Passeriformes","Parulidae","Geothlypis","tolmiei","Geothlypis tolmiei",11.2
6790,"Mourning Warbler","Passeriformes","Parulidae","Geothlypis","philadelphia","Geothlypis philadelphia",12.3
6770,"Kentucky Warbler","Passeriformes","Parulidae","Geothlypis","formosa","Geothlypis formosa",14.45
17610,"Black-polled Yellowthroat","Passeriformes","Parulidae","Geothlypis","speciosa","Geothlypis speciosa",11
6820,"Belding's Yellowthroat","Passeriformes","Parulidae","Geothlypis","beldingi","Geothlypis beldingi",16
17580,"Altamira Yellowthroat","Passeriformes","Parulidae","Geothlypis","flavovelata","Geothlypis flavovelata",11
6810,"Common Yellowthroat","Passeriformes","Parulidae","Geothlypis","trichas","Geothlypis trichas",10.1
17620,"Hooded Yellowthroat","Passeriformes","Parulidae","Geothlypis","nelsoni","Geothlypis nelsoni",11
17560,"Elfin-woods Warbler","Passeriformes","Parulidae","Setophaga","angelae","Setophaga angelae",10.6882142857143
6840,"Hooded Warbler","Passeriformes","Parulidae","Setophaga","citrina","Setophaga citrina",10.55
6870,"American Redstart","Passeriformes","Parulidae","Setophaga","ruticilla","Setophaga ruticilla",8.65
6700,"Kirtland's Warbler","Passeriformes","Parulidae","Setophaga","kirtlandii","Setophaga kirtlandii",13.95
6500,"Cape May Warbler","Passeriformes","Parulidae","Setophaga","tigrina","Setophaga tigrina",10.65
6580,"Cerulean Warbler","Passeriformes","Parulidae","Setophaga","cerulea","Setophaga cerulea",8.65
6480,"Northern Parula","Passeriformes","Parulidae","Setophaga","americana","Setophaga americana",7.9
6490,"Tropical Parula","Passeriformes","Parulidae","Setophaga","pitiayumi","Setophaga pitiayumi",6.9
6570,"Magnolia Warbler","Passeriformes","Parulidae","Setophaga","magnolia","Setophaga magnolia",8.6
6600,"Bay-breasted Warbler","Passeriformes","Parulidae","Setophaga","castanea","Setophaga castanea",12
6620,"Blackburnian Warbler","Passeriformes","Parulidae","Setophaga","fusca","Setophaga fusca",10.2
6520,"Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia","Setophaga petechia",9.8
6590,"Chestnut-sided Warbler","Passeriformes","Parulidae","Setophaga","pensylvanica","Setophaga pensylvanica",12.4
6610,"Blackpoll Warbler","Passeriformes","Parulidae","Setophaga","striata","Setophaga striata",12.3
6540,"Black-throated Blue Warbler","Passeriformes","Parulidae","Setophaga","caerulescens","Setophaga caerulescens",9.4
6720,"Palm Warbler","Passeriformes","Parulidae","Setophaga","palmarum","Setophaga palmarum",10.15
6710,"Pine Warbler","Passeriformes","Parulidae","Setophaga","pinus","Setophaga pinus",11.9
6550,"Myrtle Warbler) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata coronata","Setophaga coronata",12.55
6560,"Audubon's Warbler) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata audoboni","Setophaga coronata",12.55
6556,"unid. Myrtle/Audubon's) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata","Setophaga coronata",12.55
6630,"Yellow-throated Warbler","Passeriformes","Parulidae","Setophaga","dominica","Setophaga dominica",9.7
6730,"Prairie Warbler","Passeriformes","Parulidae","Setophaga","discolor","Setophaga discolor",7.5
17510,"Adelaide's Warbler","Passeriformes","Parulidae","Setophaga","adelaidae","Setophaga adelaidae",25.52
6640,"Grace's Warbler","Passeriformes","Parulidae","Setophaga","graciae","Setophaga graciae",7.75
6650,"Black-throated Gray Warbler","Passeriformes","Parulidae","Setophaga","nigrescens","Setophaga nigrescens",10.6882142857143
6680,"Townsend's Warbler","Passeriformes","Parulidae","Setophaga","townsendi","Setophaga townsendi",8.85
6690,"Hermit Warbler","Passeriformes","Parulidae","Setophaga","occidentalis","Setophaga occidentalis",10.35
6685,"unid. Townsend's Warbler / Hermit Wabler","Passeriformes","Parulidae","Setophaga","townsendi / occidentalis","Setophaga townsendi",8.85
6660,"Golden-cheeked Warbler","Passeriformes","Parulidae","Setophaga","chrysoparia","Setophaga chrysoparia",9.9
6670,"Black-throated Green Warbler","Passeriformes","Parulidae","Setophaga","virens","Setophaga virens",9.2
6881,"Fan-tailed Warbler","Passeriformes","Parulidae","Basileuterus","lachrymosus","Basileuterus lachrymosus",10.5
6921,"Rufous-capped Warbler","Passeriformes","Parulidae","Basileuterus","rufifrons","Basileuterus rufifrons",10
6930,"Golden-browed Warbler","Passeriformes","Parulidae","Basileuterus","belli","Basileuterus belli",10.5
6920,"Golden-crowned Warbler","Passeriformes","Parulidae","Basileuterus","culicivorus","Basileuterus culicivorus",11
6860,"Canada Warbler","Passeriformes","Parulidae","Cardellina","canadensis","Cardellina canadensis",10.4
6850,"Wilson's Warbler","Passeriformes","Parulidae","Cardellina","pusilla","Cardellina pusilla",7.9
6900,"Red-faced Warbler","Passeriformes","Parulidae","Cardellina","rubrifrons","Cardellina rubrifrons",9.8
6910,"Red Warbler","Passeriformes","Parulidae","Cardellina","rubra","Cardellina rubra",9.36666666666667
17680,"Pink-headed Warbler","Passeriformes","Parulidae","Cardellina","versicolor","Cardellina versicolor",9.36666666666667
6880,"Painted Redstart","Passeriformes","Parulidae","Myioborus","pictus","Myioborus pictus",9.8
6890,"Slate-throated Redstart","Passeriformes","Parulidae","Myioborus","miniatus","Myioborus miniatus",14
6830,"Yellow-breasted Chat","Passeriformes","Parulidae","Icteria","virens","Icteria virens",25.1
6350,"Bananaquit","Passeriformes","Genus Incertae Sedis","Coereba","flaveola","Coereba flaveola",9.85
18480,"Puerto Rican Tanager","Passeriformes","Thraupidae","Nesospingus","speculiferus","Nesospingus speculiferus",36
18400,"Rosy Thrush-Tanager","Passeriformes","Thraupidae","Rhodinocichla","rosea","Rhodinocichla rosea",48
18180,"Gray-headed Tanager","Passeriformes","Thraupidae","Eucometis","penicillata","Eucometis penicillata",27
18190,"Black-throated Shrike-Tanager","Passeriformes","Thraupidae","Lanio","aurantius","Lanio aurantius",35
18330,"Crimson-collared Tanager","Passeriformes","Thraupidae","Ramphocelus","sanguinolentus","Ramphocelus sanguinolentus",41
18350,"Passerini's Tanager","Passeriformes","Thraupidae","Ramphocelus","passerinii","Ramphocelus passerinii",31.05
6101,"Western Spindalis","Passeriformes","Thraupidae","Spindalis","zena","Spindalis zena",21
18143,"Puerto Rican Spindalis","Passeriformes","Thraupidae","Spindalis","portoricensis","Spindalis portoricensis",21
18120,"Blue-gray Tanager","Passeriformes","Thraupidae","Thraupis","episcopus","Thraupis episcopus",34
18130,"Yellow-winged Tanager","Passeriformes","Thraupidae","Thraupis","abbas","Thraupis abbas",45
17800,"Azure-rumped Tanager","Passeriformes","Thraupidae","Tangara","cabanisi","Tangara cabanisi",20
17880,"Golden-hooded Tanager","Passeriformes","Thraupidae","Tangara","larvata","Tangara larvata",20
17940,"Green Honeycreeper","Passeriformes","Thraupidae","Chlorophanes","spiza","Chlorophanes spiza",19
17950,"Shining Honeycreeper","Passeriformes","Thraupidae","Cyanerpes","lucidus","Cyanerpes lucidus",11
17970,"Red-legged Honeycreeper","Passeriformes","Thraupidae","Cyanerpes","cyaneus","Cyanerpes cyaneus",14.15
18530,"Grayish Saltator","Passeriformes","Genus Incertae Sedis","Saltator","coerulescens","Saltator coerulescens",55
18540,"Buff-throated Saltator","Passeriformes","Genus Incertae Sedis","Saltator","maximus","Saltator maximus",47
18550,"Black-headed Saltator","Passeriformes","Genus Incertae Sedis","Saltator","atriceps","Saltator atriceps",80
18810,"Blue-black Grassquit","Passeriformes","Emberizidae","Volatinia","jacarina","Volatinia jacarina",10
18830,"Variable Seedeater","Passeriformes","Emberizidae","Sporophila","americana","Sporophila americana",11
6020,"White-collared Seedeater","Passeriformes","Emberizidae","Sporophila","torqueola","Sporophila torqueola",9
18850,"Ruddy-breasted Seedeater","Passeriformes","Emberizidae","Sporophila","minuta","Sporophila minuta",8
18871,"Thick-billed Seed-Finch","Passeriformes","Emberizidae","Oryzoborus","funereus","Oryzoborus funereus",NA
6032,"Yellow-faced Grassquit","Passeriformes","Emberizidae","Tiaris","olivaceus","Tiaris olivaceus",9.1
6030,"Black-faced Grassquit","Passeriformes","Emberizidae","Tiaris","bicolor","Tiaris bicolor",10
18910,"Puerto Rican Bullfinch","Passeriformes","Emberizidae","Loxigilla","portoricensis","Loxigilla portoricensis",35
18970,"Slaty Finch","Passeriformes","Emberizidae","Haplospiza","rustica","Haplospiza rustica",16
18990,"Cinnamon-bellied Flowerpiercer","Passeriformes","Emberizidae","Diglossa","baritula","Diglossa baritula",8
5861,"Saffron Finch","Passeriformes","Emberizidae","Sicalis","flaveola","Sicalis flaveola",19.15
19010,"Grassland Yellow-Finch","Passeriformes","Emberizidae","Sicalis","luteola","Sicalis luteola",16
5922,"Red-crested Cardinal","Passeriformes","Emberizidae","Paroaria","coronata","Paroaria coronata",38.3
18730,"Orange-billed Sparrow","Passeriformes","Emberizidae","Arremon","aurantiirostris","Arremon aurantiirostris",35
18700,"Chestnut-capped Brush-Finch","Passeriformes","Emberizidae","Arremon","brunneinucha","Arremon brunneinucha",46.6
18710,"Green-striped Brush-Finch","Passeriformes","Emberizidae","Arremon","virenticeps","Arremon virenticeps",40.8
5860,"Olive Sparrow","Passeriformes","Emberizidae","Arremonops","rufivirgatus","Arremonops rufivirgatus",22.45
18740,"Green-backed Sparrow","Passeriformes","Emberizidae","Arremonops","chloronotus","Arremonops chloronotus",22.45
18670,"White-naped Brush-Finch","Passeriformes","Emberizidae","Atlapetes","albinucha","Atlapetes albinucha",32.4
18690,"Rufous-capped Brush-Finch","Passeriformes","Emberizidae","Atlapetes","pileatus","Atlapetes pileatus",24
18790,"Collared Towhee","Passeriformes","Emberizidae","Pipilo","ocai","Pipilo ocai",64.5
5900,"Green-tailed Towhee","Passeriformes","Emberizidae","Pipilo","chlorurus","Pipilo chlorurus",29.2
5880,"Spotted Towhee","Passeriformes","Emberizidae","Pipilo","maculatus","Pipilo maculatus",38.4
5870,"Eastern Towhee","Passeriformes","Emberizidae","Pipilo","erythrophthalmus","Pipilo erythrophthalmus",40.5
5871,"unid. Spotted Towhee / Eastern Towhee","Passeriformes","Emberizidae","Pipilo","maculatus / erythrophthalmus","Pipilo maculatus",38.4
19080,"Rusty Sparrow","Passeriformes","Emberizidae","Aimophila","rufescens","Aimophila rufescens",34
5800,"Rufous-crowned Sparrow","Passeriformes","Emberizidae","Aimophila","ruficeps","Aimophila ruficeps",17.75
19070,"Oaxaca Sparrow","Passeriformes","Emberizidae","Aimophila","notosticta","Aimophila notosticta",27
18780,"White-eared Ground-Sparrow","Passeriformes","Emberizidae","Melozone","leucotis","Melozone leucotis",43
18770,"Prevost's Ground-Sparrow","Passeriformes","Emberizidae","Melozone","biarcuata","Melozone biarcuata",28
18760,"Rusty-crowned Ground-Sparrow","Passeriformes","Emberizidae","Melozone","kieneri","Melozone kieneri",47.55
5910,"Canyon Towhee","Passeriformes","Emberizidae","Melozone","fusca","Melozone fusca",45
18800,"White-throated Towhee","Passeriformes","Emberizidae","Melozone","albicollis","Melozone albicollis",43.4916666666667
5911,"California Towhee","Passeriformes","Emberizidae","Melozone","crissalis","Melozone crissalis",51.3
5920,"Abert's Towhee","Passeriformes","Emberizidae","Melozone","aberti","Melozone aberti",46.1
19060,"Cinnamon-tailed Sparrow","Passeriformes","Emberizidae","Peucaea","sumichrasti","Peucaea sumichrasti",18.525
5790,"Rufous-winged Sparrow","Passeriformes","Emberizidae","Peucaea","carpalis","Peucaea carpalis",15
19050,"Stripe-headed Sparrow","Passeriformes","Emberizidae","Peucaea","ruficauda","Peucaea ruficauda",18.525
19040,"Black-chested Sparrow","Passeriformes","Emberizidae","Peucaea","humeralis","Peucaea humeralis",18.525
19030,"Bridled Sparrow","Passeriformes","Emberizidae","Peucaea","mystacalis","Peucaea mystacalis",18.525
5760,"Botteri's Sparrow","Passeriformes","Emberizidae","Peucaea","botterii","Peucaea botterii",20.35
5780,"Cassin's Sparrow","Passeriformes","Emberizidae","Peucaea","cassinii","Peucaea cassinii",17.95
5750,"Bachman's Sparrow","Passeriformes","Emberizidae","Peucaea","aestivalis","Peucaea aestivalis",20.8
19090,"Striped Sparrow","Passeriformes","Emberizidae","Oriturus","superciliosus","Oriturus superciliosus",42
5590,"American Tree Sparrow","Passeriformes","Emberizidae","Spizella","arborea","Spizella arborea",17.85
5600,"Chipping Sparrow","Passeriformes","Emberizidae","Spizella","passerina","Spizella passerina",12.75
5610,"Clay-colored Sparrow","Passeriformes","Emberizidae","Spizella","pallida","Spizella pallida",11.95
5620,"Brewer's Sparrow","Passeriformes","Emberizidae","Spizella","breweri","Spizella breweri",8.95
5630,"Field Sparrow","Passeriformes","Emberizidae","Spizella","pusilla","Spizella pusilla",13.1
5640,"Worthen's Sparrow","Passeriformes","Emberizidae","Spizella","wortheni","Spizella wortheni",12.6333333333333
5650,"Black-chinned Sparrow","Passeriformes","Emberizidae","Spizella","atrogularis","Spizella atrogularis",11.2
5400,"Vesper Sparrow","Passeriformes","Emberizidae","Pooecetes","gramineus","Pooecetes gramineus",23.5
5520,"Lark Sparrow","Passeriformes","Emberizidae","Chondestes","grammacus","Chondestes grammacus",28.05
5742,"Five-striped Sparrow","Passeriformes","Emberizidae","Amphispiza","quinquestriata","Amphispiza quinquestriata",20.33
5730,"Black-throated Sparrow","Passeriformes","Emberizidae","Amphispiza","bilineata","Amphispiza bilineata",13.75
5740,"Sage Sparrow","Passeriformes","Emberizidae","Amphispiza","belli","Amphispiza belli",18.1
6050,"Lark Bunting","Passeriformes","Emberizidae","Calamospiza","melanocorys","Calamospiza melanocorys",36
5420,"Savannah Sparrow","Passeriformes","Emberizidae","Passerculus","sandwichensis","Passerculus sandwichensis",19.5
5460,"Grasshopper Sparrow","Passeriformes","Emberizidae","Ammodramus","savannarum","Ammodramus savannarum",18.05
5450,"Baird's Sparrow","Passeriformes","Emberizidae","Ammodramus","bairdii","Ammodramus bairdii",18.35
5470,"Henslow's Sparrow","Passeriformes","Emberizidae","Ammodramus","henslowii","Ammodramus henslowii",12.75
5480,"Le Conte's Sparrow","Passeriformes","Emberizidae","Ammodramus","leconteii","Ammodramus leconteii",13.8
5491,"Nelson's Sparrow","Passeriformes","Emberizidae","Ammodramus","nelsoni","Ammodramus nelsoni",17.175
5490,"Saltmarsh Sparrow","Passeriformes","Emberizidae","Ammodramus","caudacutus","Ammodramus caudacutus",16.85
5492,"unid. Nelson's Sparrow / Saltmarsh Sparrow","Passeriformes","Emberizidae","Ammodramus","nelsoni / caudacutus","Ammodramus nelsoni",17.175
5500,"Seaside Sparrow","Passeriformes","Emberizidae","Ammodramus","maritimus","Ammodramus maritimus",23.25
19110,"Sierra Madre Sparrow","Passeriformes","Emberizidae","Xenospiza","baileyi","Xenospiza baileyi",17
5850,"Fox Sparrow","Passeriformes","Emberizidae","Passerella","iliaca","Passerella iliaca",36.1
5810,"Song Sparrow","Passeriformes","Emberizidae","Melospiza","melodia","Melospiza melodia",24.2
5830,"Lincoln's Sparrow","Passeriformes","Emberizidae","Melospiza","lincolnii","Melospiza lincolnii",18.8
5840,"Swamp Sparrow","Passeriformes","Emberizidae","Melospiza","georgiana","Melospiza georgiana",18.8
19120,"Rufous-collared Sparrow","Passeriformes","Emberizidae","Zonotrichia","capensis","Zonotrichia capensis",20.35
5580,"White-throated Sparrow","Passeriformes","Emberizidae","Zonotrichia","albicollis","Zonotrichia albicollis",25.75
5530,"Harris's Sparrow","Passeriformes","Emberizidae","Zonotrichia","querula","Zonotrichia querula",35.55
5540,"White-crowned Sparrow","Passeriformes","Emberizidae","Zonotrichia","leucophrys","Zonotrichia leucophrys",28.9
5570,"Golden-crowned Sparrow","Passeriformes","Emberizidae","Zonotrichia","atricapilla","Zonotrichia atricapilla",32
5670,"Slate-colored Junco) Dark-eyed Junco","Passeriformes","Emberizidae","Junco","hyemalis hyemalis","Junco hyemalis",19.05
5671,"Oregon Junco) Dark-eyed Junco","Passeriformes","Emberizidae","Junco","hyemalis oreganus","Junco hyemalis",19.05
5680,"Pink-sided Junco) Dark-eyed Junco","Passeriformes","Emberizidae","Junco","hyemalis mearnsi","Junco hyemalis",19.05
5660,"White-winged Junco) Dark-eyed Junco","Passeriformes","Emberizidae","Junco","hyemalis aikeni","Junco hyemalis",19.05
5690,"Gray-headed Junco) Dark-eyed Junco","Passeriformes","Emberizidae","Junco","hyemalis caniceps","Junco hyemalis",19.05
5720,"Guadalupe Junco) Dark-eyed Junco","Passeriformes","Emberizidae","Junco","hyemalis insularis","Junco hyemalis",19.05
5677,"unid. race) Dark-eyed Junco","Passeriformes","Emberizidae","Junco","hyemalis","Junco hyemalis",19.05
5700,"Yellow-eyed Junco","Passeriformes","Emberizidae","Junco","phaeonotus","Junco phaeonotus",20.4
18420,"Common Bush-Tanager","Passeriformes","Emberizidae","Chlorospingus","ophthalmicus","Chlorospingus ophthalmicus",16
5351,"Rustic Bunting","Passeriformes","Emberizidae","Emberiza","rustica","Emberiza rustica",19.05
18290,"Rose-throated Tanager","Passeriformes","Cardinalidae","Piranga","roseogularis","Piranga roseogularis",24
6090,"Hepatic Tanager","Passeriformes","Cardinalidae","Piranga","flava","Piranga flava",42
6100,"Summer Tanager","Passeriformes","Cardinalidae","Piranga","rubra","Piranga rubra",29.3
6080,"Scarlet Tanager","Passeriformes","Cardinalidae","Piranga","olivacea","Piranga olivacea",28.3
6070,"Western Tanager","Passeriformes","Cardinalidae","Piranga","ludoviciana","Piranga ludoviciana",30.05
6071,"Flame-colored Tanager","Passeriformes","Cardinalidae","Piranga","bidentata","Piranga bidentata",34.7
18310,"White-winged Tanager","Passeriformes","Cardinalidae","Piranga","leucoptera","Piranga leucoptera",16
18320,"Red-headed Tanager","Passeriformes","Cardinalidae","Piranga","erythrocephala","Piranga erythrocephala",21.8
18260,"Red-crowned Ant-Tanager","Passeriformes","Cardinalidae","Habia","rubica","Habia rubica",34
18270,"Red-throated Ant-Tanager","Passeriformes","Cardinalidae","Habia","fuscicauda","Habia fuscicauda",41
18570,"Black-faced Grosbeak","Passeriformes","Cardinalidae","Caryothraustes","poliogaster","Caryothraustes poliogaster",42
5941,"Crimson-collared Grosbeak","Passeriformes","Cardinalidae","Rhodothraupis","celaeno","Rhodothraupis celaeno",NA
5930,"Northern Cardinal","Passeriformes","Cardinalidae","Cardinalis","cardinalis","Cardinalis cardinalis",41.35
5940,"Pyrrhuloxia","Passeriformes","Cardinalidae","Cardinalis","sinuatus","Cardinalis sinuatus",37
5935,"unid. Northern Cardinal / Pyrrhuloxia","Passeriformes","Cardinalidae","Cardinalis","cardinalis / sinuatus","Cardinalis cardinalis",41.35
5961,"Yellow Grosbeak","Passeriformes","Cardinalidae","Pheucticus","chrysopeplus","Pheucticus chrysopeplus",63
5950,"Rose-breasted Grosbeak","Passeriformes","Cardinalidae","Pheucticus","ludovicianus","Pheucticus ludovicianus",44.6
5960,"Black-headed Grosbeak","Passeriformes","Cardinalidae","Pheucticus","melanocephalus","Pheucticus melanocephalus",47.15
17750,"Red-breasted Chat","Passeriformes","Cardinalidae","Granatellus","venustus","Granatellus venustus",11
17760,"Gray-throated Chat","Passeriformes","Cardinalidae","Granatellus","sallaei","Granatellus sallaei",10
18880,"Blue Seedeater","Passeriformes","Cardinalidae","Amaurospiza","concolor","Amaurospiza concolor",13
18600,"Blue-black Grosbeak","Passeriformes","Cardinalidae","Cyanocompsa","cyanoides","Cyanocompsa cyanoides",30
5971,"Blue Bunting","Passeriformes","Cardinalidae","Cyanocompsa","parellina","Cyanocompsa parellina",15
5970,"Blue Grosbeak","Passeriformes","Cardinalidae","Passerina","caerulea","Passerina caerulea",28.4
5990,"Lazuli Bunting","Passeriformes","Cardinalidae","Passerina","amoena","Passerina amoena",15.15
5980,"Indigo Bunting","Passeriformes","Cardinalidae","Passerina","cyanea","Passerina cyanea",14.7
5986,"hybrid Lazuli Bunting x Indigo Bunting","Passeriformes","Cardinalidae","Passerina","amoena x cyanea","Passerina amoena",15.15
18610,"Rose-bellied Bunting","Passeriformes","Cardinalidae","Passerina","rositae","Passerina rositae",20
18620,"Orange-breasted Bunting","Passeriformes","Cardinalidae","Passerina","leclancherii","Passerina leclancherii",14
6000,"Varied Bunting","Passeriformes","Cardinalidae","Passerina","versicolor","Passerina versicolor",12.9
6010,"Painted Bunting","Passeriformes","Cardinalidae","Passerina","ciris","Passerina ciris",15.6
6040,"Dickcissel","Passeriformes","Cardinalidae","Spiza","americana","Spiza americana",26.85
4940,"Bobolink","Passeriformes","Icteridae","Dolichonyx","oryzivorus","Dolichonyx oryzivorus",31.55
4980,"Red-winged Blackbird","Passeriformes","Icteridae","Agelaius","phoeniceus","Agelaius phoeniceus",48.45
5000,"Tricolored Blackbird","Passeriformes","Icteridae","Agelaius","tricolor","Agelaius tricolor",56.5
5001,"Tawny-shouldered Blackbird","Passeriformes","Icteridae","Agelaius","humeralis","Agelaius humeralis",37
19140,"Yellow-shouldered Blackbird","Passeriformes","Icteridae","Agelaius","xanthomus","Agelaius xanthomus",38
5010,"Eastern Meadowlark","Passeriformes","Icteridae","Sturnella","magna","Sturnella magna",87.9
5011,"Western Meadowlark","Passeriformes","Icteridae","Sturnella","neglecta","Sturnella neglecta",97.7
5012,"unid. Eastern Meadowlark / Western Meadowlark","Passeriformes","Icteridae","Sturnella","magna / neglecta","Sturnella magna",87.9
4970,"Yellow-headed Blackbird","Passeriformes","Icteridae","Xanthocephalus","xanthocephalus","Xanthocephalus xanthocephalus",69.5
19170,"Melodious Blackbird","Passeriformes","Icteridae","Dives","dives","Dives dives",96
5090,"Rusty Blackbird","Passeriformes","Icteridae","Euphagus","carolinus","Euphagus carolinus",59.75
5100,"Brewer's Blackbird","Passeriformes","Icteridae","Euphagus","cyanocephalus","Euphagus cyanocephalus",62.65
5110,"Common Grackle","Passeriformes","Icteridae","Quiscalus","quiscula","Quiscalus quiscula",105.9
5130,"Boat-tailed Grackle","Passeriformes","Icteridae","Quiscalus","major","Quiscalus major",158.85
5120,"Great-tailed Grackle","Passeriformes","Icteridae","Quiscalus","mexicanus","Quiscalus mexicanus",168.7
5135,"unid. Boat-tailed Grackle / Great-tailed Grackle","Passeriformes","Icteridae","Quiscalus","major / mexicanus","Quiscalus major",158.85
19210,"Greater Antillean Grackle","Passeriformes","Icteridae","Quiscalus","niger","Quiscalus niger",75
4961,"Shiny Cowbird","Passeriformes","Icteridae","Molothrus","bonariensis","Molothrus bonariensis",37.05
4960,"Bronzed Cowbird","Passeriformes","Icteridae","Molothrus","aeneus","Molothrus aeneus",62.9
4950,"Brown-headed Cowbird","Passeriformes","Icteridae","Molothrus","ater","Molothrus ater",42.55
19240,"Giant Cowbird","Passeriformes","Icteridae","Molothrus","oryzivorus","Molothrus oryzivorus",219
19250,"Puerto Rican Oriole","Passeriformes","Icteridae","Icterus","portoricensis","Icterus portoricensis",40.99625
5041,"Black-vented Oriole","Passeriformes","Icteridae","Icterus","wagleri","Icterus wagleri",42
19290,"Bar-winged Oriole","Passeriformes","Icteridae","Icterus","maculialatus","Icterus maculialatus",40.99625
19251,"Black-cowled Oriole","Passeriformes","Icteridae","Icterus","prosthemelas","Icterus prosthemelas",40.99625
5060,"Orchard Oriole","Passeriformes","Icteridae","Icterus","spurius","Icterus spurius",20.05
5050,"Hooded Oriole","Passeriformes","Icteridae","Icterus","cucullatus","Icterus cucullatus",24.3
19300,"Yellow-backed Oriole","Passeriformes","Icteridae","Icterus","chrysater","Icterus chrysater",54
19320,"Yellow-tailed Oriole","Passeriformes","Icteridae","Icterus","mesomelas","Icterus mesomelas",40
5020,"Venezuelan Troupial","Passeriformes","Icteridae","Icterus","icterus","Icterus icterus",72
5051,"Streak-backed Oriole","Passeriformes","Icteridae","Icterus","pustulatus","Icterus pustulatus",37
5080,"Bullock's Oriole","Passeriformes","Icteridae","Icterus","bullockii","Icterus bullockii",37.85
19330,"Orange Oriole","Passeriformes","Icteridae","Icterus","auratus","Icterus auratus",32
5032,"Spot-breasted Oriole","Passeriformes","Icteridae","Icterus","pectoralis","Icterus pectoralis",52.34
5031,"Altamira Oriole","Passeriformes","Icteridae","Icterus","gularis","Icterus gularis",55.3
5030,"Audubon's Oriole","Passeriformes","Icteridae","Icterus","graduacauda","Icterus graduacauda",41.95
5070,"Baltimore Oriole","Passeriformes","Icteridae","Icterus","galbula","Icterus galbula",35.75
5078,"hybrid Bullock's Oriole x Baltimore Oriole","Passeriformes","Icteridae","Icterus","bullockii x galbula","Icterus bullockii",37.85
5077,"unid. Bullock's Oriole / Baltimore Oriole","Passeriformes","Icteridae","Icterus","bullockii / galbula","Icterus bullockii",37.85
19341,"Black-backed Oriole","Passeriformes","Icteridae","Icterus","abeillei","Icterus abeillei",40.99625
5040,"Scott's Oriole","Passeriformes","Icteridae","Icterus","parisorum","Icterus parisorum",35.7
19350,"Yellow-billed Cacique","Passeriformes","Icteridae","Amblycercus","holosericeus","Amblycercus holosericeus",71
